track_id,track_name,artists,vibe_suggested,vibe_score,reason,danceability,energy,valence,acousticness,instrumentalness,speechiness,tempo
6dCpB0vj7xrBMyOH0mDuNN,jaaye na tu,Zaeden;Nishu,party,0.7105,"party_low_d_or_e d=0.91, e=0.38",0.906,0.376,0.762,0.138,0.000315,0.078,142.069
7uUahoeqGNRMbpdeiLj1rS,Panic Room,Au/Ra,workout,0.4007308333333333,"workout_low_e_or_tempo e=0.43, tempo=97.9",0.495,0.426,0.0636,0.152,5.65e-06,0.0736,97.91
3aYidIc6HUMrL1tFTmokSZ,Phenomenon,Unknown Brain;Dax;Hoober;VinDon,workout,0.7062579166666666,"workout_low_e_or_tempo e=0.88, tempo=100.0",0.7,0.878,0.367,0.0122,0.000525,0.0989,99.997
1Jn67dBop9m1of7NrYzmm6,These Days,Rudimental;Jess Glynne;Macklemore;Dan Caplen,workout,0.6558429166666667,"workout_low_e_or_tempo e=0.80, tempo=92.2",0.654,0.798,0.576,0.188,0.0,0.045,92.209
4aSfgWmRa9KsISD4Jmx7QB,This Town (feat. Sasha Alex Sloan),Kygo;Sasha Alex Sloan,workout,0.6258320833333333,"workout_low_e_or_tempo e=0.45, tempo=148.0",0.736,0.449,0.487,0.506,6.63e-05,0.0633,147.971
5TgS4dcUAU8EEb506d8wAT,Ghost,Au/Ra;Alan Walker;Death Stranding: Timefall,workout,0.64679375,"workout_low_e_or_tempo e=0.50, tempo=144.0",0.667,0.503,0.584,0.552,0.0,0.0526,144.015
5sAcIjfZmNEgbseZ1Bpmom,The River,Axel Johansson,workout,0.5389291666666667,"workout_low_e_or_tempo e=0.65, tempo=95.0",0.498,0.648,0.305,0.112,0.0,0.0331,95.05
7pqgMEKsDMOHUdFQ7n0N9K,Dangerous (feat. Sam Martin),David Guetta;Sam Martin,workout,0.5942529166666667,"workout_low_e_or_tempo e=0.75, tempo=92.2",0.466,0.747,0.43,0.417,9.76e-06,0.0795,92.161
2NbyfxGIXCDq1J7YMayNzq,Famous (feat. Skinny Days),Tungevaag;Vlade Kay;Jonth;Skinny Days,workout,0.5985575000000001,"workout_low_e_or_tempo e=0.75, tempo=95.0",0.516,0.749,0.33,0.066,1.18e-05,0.0642,94.974
3urkfnML0dfP4UIO9SBSUN,These Days,Rudimental;Jess Glynne;Macklemore;Dan Caplen,workout,0.6558429166666667,"workout_low_e_or_tempo e=0.80, tempo=92.2",0.654,0.798,0.576,0.188,0.0,0.045,92.209
5DWhp2mGKWtxVk7Z2md8jg,These Days,Rudimental;Jess Glynne;Macklemore;Dan Caplen,workout,0.6558429166666667,"workout_low_e_or_tempo e=0.80, tempo=92.2",0.654,0.798,0.576,0.188,0.0,0.045,92.209
0F35erHwtsj2KiTTIkrYb8,Rocketeer,Far East Movement;Ryan Tedder;Ruff Loaderz,workout,0.6718645833333333,"workout_low_e_or_tempo e=0.84, tempo=96.0",0.664,0.845,0.357,0.181,0.0,0.0462,96.005
3QqHt507QJZCzluEYsnv4u,Lifetime (with Ty Dolla $ign & 070 Shake),Swedish House Mafia;Ty Dolla $ign;070 Shake,workout,0.5850029166666666,"workout_low_e_or_tempo e=0.72, tempo=99.8",0.584,0.718,0.155,0.0205,2.99e-06,0.126,99.841
5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental;Jess Glynne;Macklemore;Dan Caplen,workout,0.6592045833333334,"workout_low_e_or_tempo e=0.81, tempo=92.2",0.653,0.809,0.55,0.194,0.0,0.0474,92.213
3S4LzCSNVgwPjI4K6vsCUB,Too Late,Cash Cash;Wiz Khalifa;Lukas Graham,workout,0.6303595833333334,"workout_low_e_or_tempo e=0.74, tempo=97.0",0.552,0.74,0.601,0.074,0.0,0.124,97.049
5Zhm8qMnDwXR3soSSurN8T,Stay Young,Mike Perry;Tessa,workout,0.591715,"workout_low_e_or_tempo e=0.71, tempo=90.0",0.576,0.711,0.556,0.0748,0.0,0.0404,89.988
1AQH4K1OX1KHbTt5ojMonp,Codeine,Mandragora,workout,0.580585,"workout_low_e_or_tempo e=0.53, tempo=140.0",0.495,0.532,0.0514,0.0227,0.354,0.0528,140.004
1KepQ8aCgeS1sXFpXzbmJ8,Sad Girls (feat. Rema) - MOTi Remix,Clean Bandit;French The Kid;Rema;MOTi,party,0.5765,"party_low_d_or_e d=0.79, e=0.22",0.792,0.218,0.524,0.365,0.00249,0.156,125.001
2PgMUAn2bBpm8gz6yAXvVL,Kills You Slowly,The Chainsmokers,workout,0.5962254166666667,"workout_low_e_or_tempo e=0.44, tempo=149.9",0.696,0.439,0.229,0.0636,0.0,0.055,149.923
3qd1eI1GA0FwC3VHcxHhDC,Ordinary Life - KDDK Phonk Remix,Imanbek;KDDK;KIDDO;Wiz Khalifa,workout,0.6865391666666667,"workout_low_e_or_tempo e=0.92, tempo=90.0",0.687,0.915,0.272,0.021,6.42e-06,0.0411,89.962
20ZP3Om9DvDazXrNUC7WM2,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental;Jess Glynne;Macklemore;Dan Caplen,workout,0.6556370833333334,"workout_low_e_or_tempo e=0.80, tempo=92.2",0.654,0.798,0.574,0.188,0.0,0.0451,92.207
0RVmOh80HfpuygCBt2d1va,Disco Maghreb,DJ Snake,workout,0.7347029166666668,"workout_low_e_or_tempo e=0.92, tempo=100.0",0.655,0.923,0.45,0.0581,0.00259,0.216,99.961
0wfbD5rAksdXUzRvMfM3x5,The One,The Chainsmokers,party,0.51767,"party_low_d_or_e d=0.76, e=0.30",0.76,0.303,0.15,0.238,8.09e-06,0.0284,99.991
5a1Cm3iYkS0nWn9fTijOq4,Are You Lonely,Steve Aoki;Alan Walker;ISÁK,workout,0.5931249999999999,"workout_low_e_or_tempo e=0.79, tempo=90.1",0.517,0.793,0.176,0.0214,0.00046,0.0367,90.06
134KuDqugUFSbDUk0kZmLk,War Zone,Unknown Brain;M.I.M.E,workout,0.6011241666666667,"workout_low_e_or_tempo e=0.83, tempo=80.0",0.372,0.835,0.463,0.156,0.000369,0.264,80.014
5o1QZzfsboTlxhoAPR36LA,Enemy,Arc North;Meric Again;Fallen Roses,workout,0.6581012500000001,"workout_low_e_or_tempo e=0.86, tempo=96.3",0.622,0.856,0.192,0.0514,0.0,0.201,96.309
7yfhESjiagb2x1WEWlgpbb,Linked,Jim Yosef;Anna Yvette,workout,0.7007320833333335,"workout_low_e_or_tempo e=0.91, tempo=100.0",0.613,0.905,0.251,0.0594,0.00634,0.045,99.971
18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,relax,0.63925,"relax_high_e_or_d e=0.18, d=0.80",0.795,0.178,0.608,0.607,0.0,0.0574,93.982
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake;Justin Bieber,workout,0.5916316666666667,"workout_low_e_or_tempo e=0.72, tempo=100.0",0.649,0.716,0.163,0.0863,2.63e-05,0.0349,99.988
0Cy7wt6IlRfBPHXXjmZbcP,Love Me Like You Do,Ellie Goulding,workout,0.5117683333333334,"workout_low_e_or_tempo e=0.60, tempo=95.0",0.489,0.597,0.324,0.27,0.0,0.0292,95.012
3SErMoIKdRELto2OspGs5L,idfc,blackbear,workout,0.5963775,"workout_low_e_or_tempo e=0.42, tempo=144.7",0.718,0.422,0.455,0.0764,0.0,0.0621,144.678
08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello;Anne-Marie,workout,0.70231375,"workout_low_e_or_tempo e=0.88, tempo=95.1",0.626,0.88,0.534,0.205,0.0,0.0504,95.079
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,party,0.5948500000000001,"party_low_d_or_e d=0.70, e=0.42",0.701,0.425,0.562,0.328,0.13,0.375,135.128
5ln5yQdUywVbf8HhFsOcd6,Walls Could Talk,Halsey,party,0.5382650000000001,"party_low_d_or_e d=0.63, e=0.42",0.626,0.423,0.571,0.128,0.0,0.0513,95.162
3LlmKSHR3Rs0Y3KHQLAYDk,Alone,Alan Walker,workout,0.6962779166666667,"workout_low_e_or_tempo e=0.91, tempo=97.0",0.673,0.914,0.183,0.229,0.000478,0.0496,97.021
0OZYXc58HooMgBNWyp6cuO,Therefore I Am,Billie Eilish,party,0.6848350000000001,"party_low_d_or_e d=0.89, e=0.34",0.889,0.34,0.716,0.218,0.13,0.0697,94.009
5KJaEu2ZMIt9FMvofqUgmg,bad guy,Billie Eilish,party,0.5948500000000001,"party_low_d_or_e d=0.70, e=0.42",0.701,0.425,0.562,0.328,0.13,0.375,135.128
6ZRF2oj59pKnVYjHcvN2Pa,bury a friend,Billie Eilish,relax,0.7092999999999999,"relax_high_e_or_d e=0.39, d=0.89",0.887,0.388,0.205,0.739,0.143,0.349,120.035
2jLb85FBel6Z1weO31KOHb,bury a friend,Billie Eilish,relax,0.7092999999999999,"relax_high_e_or_d e=0.39, d=0.89",0.887,0.388,0.205,0.739,0.143,0.349,120.035
5olaF84x7e8jKLmLsm4aA4,all the good girls go to hell,Billie Eilish,party,0.6766000000000001,"party_low_d_or_e d=0.85, e=0.45",0.854,0.446,0.57,0.313,0.215,0.198,92.545
0ZamEnH0D9EvQD1GchY21Y,all the good girls go to hell,Billie Eilish,party,0.6766000000000001,"party_low_d_or_e d=0.85, e=0.45",0.854,0.446,0.57,0.313,0.215,0.198,92.545
0rWLHJnMyJaMFA8x9l8AT0,all the good girls go to hell,Billie Eilish,party,0.6766000000000001,"party_low_d_or_e d=0.85, e=0.45",0.854,0.446,0.57,0.313,0.215,0.198,92.545
7tWbogz6sIIV6FDcbxkEKw,bury a friend,Billie Eilish,relax,0.7092999999999999,"relax_high_e_or_d e=0.39, d=0.89",0.887,0.388,0.205,0.739,0.143,0.349,120.035
154lbtHSyyOt0ao2QwbE4n,bad guy,Billie Eilish,party,0.5948500000000001,"party_low_d_or_e d=0.70, e=0.42",0.701,0.425,0.562,0.328,0.13,0.375,135.128
0rhRmyfpaAyos7Euzh8ztl,bury a friend,Billie Eilish,relax,0.7092999999999999,"relax_high_e_or_d e=0.39, d=0.89",0.887,0.388,0.205,0.739,0.143,0.349,120.035
1OxYob8D3iKQOitl3TIPZ5,bury a friend,Billie Eilish,relax,0.7092999999999999,"relax_high_e_or_d e=0.39, d=0.89",0.887,0.388,0.205,0.739,0.143,0.349,120.035
1mJZalDNdBZmBNqSSMsgma,bury a friend,Billie Eilish,relax,0.7092999999999999,"relax_high_e_or_d e=0.39, d=0.89",0.887,0.388,0.205,0.739,0.143,0.349,120.035
2yNKDG4FgwzQuL0JUEOunR,bad guy,Billie Eilish,party,0.5948500000000001,"party_low_d_or_e d=0.70, e=0.42",0.701,0.425,0.562,0.328,0.13,0.375,135.128
5tfuXF09XVnvro9l5l9Mle,all the good girls go to hell,Billie Eilish,party,0.6766000000000001,"party_low_d_or_e d=0.85, e=0.45",0.854,0.446,0.57,0.313,0.215,0.198,92.545
6DBdYfd4EkR6cUPSqtEwhQ,bad guy,Billie Eilish,party,0.5948500000000001,"party_low_d_or_e d=0.70, e=0.42",0.701,0.425,0.562,0.328,0.13,0.375,135.128
4Vzpf1TmxKmczOiTAfheBs,bad guy,Billie Eilish,party,0.5948500000000001,"party_low_d_or_e d=0.70, e=0.42",0.701,0.425,0.562,0.328,0.13,0.375,135.128
5mvAPEp2FA2myWJAE1FYt3,you should see me in a crown,Billie Eilish,workout,0.6542679166666667,"workout_low_e_or_tempo e=0.53, tempo=150.5",0.683,0.534,0.284,0.519,0.247,0.189,150.469
1c8h1SBYY44ys4EuaIZJMn,bad guy,Billie Eilish,party,0.5948500000000001,"party_low_d_or_e d=0.70, e=0.42",0.701,0.425,0.562,0.328,0.13,0.375,135.128
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,relax,0.8421500000000001,"relax_high_e_or_d e=0.23, d=0.70",0.704,0.225,0.243,0.902,0.657,0.0994,120.006
1Lim1Py7xBgbAkAys3AGAG,Lean On,Major Lazer;MØ;DJ Snake,workout,0.65550375,"workout_low_e_or_tempo e=0.81, tempo=98.0",0.723,0.809,0.274,0.00346,0.00123,0.0625,98.007
72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,workout,0.5657375,"workout_low_e_or_tempo e=0.66, tempo=100.0",0.653,0.658,0.219,0.0215,1.66e-06,0.0304,99.99
3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chainsmokers;ILLENIUM;Lennon Stella,workout,0.48590833333333333,"workout_low_e_or_tempo e=0.51, tempo=100.1",0.528,0.511,0.351,0.126,0.0,0.0324,100.1
7xlrdBdz8TGSo0COvLHymc,Wahran,RANDALL,workout,0.5916745833333333,"workout_low_e_or_tempo e=0.75, tempo=93.9",0.517,0.753,0.269,0.0228,0.278,0.0515,93.917
4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,Alec Benjamin,workout,0.6203604166666667,"workout_low_e_or_tempo e=0.50, tempo=134.0",0.723,0.504,0.551,0.388,7.4e-05,0.0392,133.975
1jLsirPDkUS2g4gnkYua58,Ignite,Alan Walker;Julie Bergan;K-391;SEUNGRI,workout,0.6787233333333333,"workout_low_e_or_tempo e=0.86, tempo=90.0",0.681,0.864,0.479,0.0208,3.98e-06,0.116,90.008
0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,Alessia Cara,workout,0.6170145833333334,"workout_low_e_or_tempo e=0.74, tempo=97.1",0.573,0.739,0.451,0.0285,0.0,0.129,97.085
7b1JFWEOfZtN9HGCzvBOir,FRIENDS,Marshmello;Anne-Marie,workout,0.70231375,"workout_low_e_or_tempo e=0.88, tempo=95.1",0.626,0.88,0.534,0.205,0.0,0.0504,95.079
4pTkDIlpFNoeWbahu8pVXW,Shootout,Izzamuzzic;Julien Marchal,focus,0.6577000000000001,"focus_low_inst_or_high_e inst=0.91, e=0.58",0.663,0.578,0.553,0.312,0.906,0.0687,86.986
1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),SHAED;ZAYN,workout,0.5589920833333333,"workout_low_e_or_tempo e=0.46, tempo=126.8",0.619,0.459,0.498,0.56,0.0,0.0334,126.803
6xsGllAEwkmF4SSDwdpmMt,Cold Water,Major Lazer;Justin Bieber;MØ,workout,0.6457925000000001,"workout_low_e_or_tempo e=0.80, tempo=92.9",0.608,0.798,0.5,0.0736,0.0,0.0432,92.946
7gHs73wELdeycvS48JfIos,Faded,Alan Walker,workout,0.5210820833333333,"workout_low_e_or_tempo e=0.65, tempo=90.0",0.589,0.651,0.166,0.0291,3.2e-06,0.0306,90.011
2ez6qvOTHKeI3ss80NGqnI,Trampoline (with ZAYN),SHAED;ZAYN,workout,0.5589920833333333,"workout_low_e_or_tempo e=0.46, tempo=126.8",0.619,0.459,0.498,0.56,0.0,0.0334,126.803
6FoUUkUM4fVdh5pLZyxgjz,Automatic (feat. Jake Miller),Fly By Midnight;Jake Miller,workout,0.6067008333333334,"workout_low_e_or_tempo e=0.53, tempo=135.0",0.6,0.529,0.371,0.239,2.35e-05,0.0277,134.966
6y6jbcPG4Yn3Du4moXaenr,idfc,blackbear,workout,0.6170404166666666,"workout_low_e_or_tempo e=0.50, tempo=144.9",0.63,0.5,0.315,0.611,4.04e-05,0.0611,144.871
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),benny blanco;Halsey;Khalid,workout,0.5476237500000001,"workout_low_e_or_tempo e=0.68, tempo=89.4",0.56,0.68,0.319,0.555,0.0,0.321,89.391
0rbKrBvZUYY9GN9l057BuY,"always, i'll care",Jeremy Zucker,relax,0.7755000000000001,"relax_high_e_or_d e=0.22, d=0.73",0.732,0.221,0.677,0.897,2.62e-05,0.056,105.165
0Slly1wh3Bro24xrO7tEhS,iPad - lofi remix,The Chainsmokers,relax,0.75215,"relax_high_e_or_d e=0.33, d=0.86",0.856,0.329,0.448,0.851,0.63,0.099,120.007
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA;Becky Hill;Goodboys,workout,0.5884770833333333,"workout_low_e_or_tempo e=0.53, tempo=123.9",0.598,0.526,0.529,0.129,0.0,0.0415,123.935
5Rha6SErUiplhI1LvPB7UD,Lost,benny blanco;6 Dogs,workout,0.505505,"workout_low_e_or_tempo e=0.35, tempo=143.9",0.497,0.353,0.169,0.125,0.0,0.108,143.916
6T9ohx3wymdHgDshr9liUY,Lost,benny blanco;6 Dogs,workout,0.505505,"workout_low_e_or_tempo e=0.35, tempo=143.9",0.497,0.353,0.169,0.125,0.0,0.108,143.916
5BFFH1CFh8RHAnw7aub4dZ,Lost,benny blanco;6 Dogs,workout,0.505505,"workout_low_e_or_tempo e=0.35, tempo=143.9",0.497,0.353,0.169,0.125,0.0,0.108,143.916
3qcf5Us0CCKW4XPjIUx1Pr,Lost,benny blanco;6 Dogs,workout,0.505505,"workout_low_e_or_tempo e=0.35, tempo=143.9",0.497,0.353,0.169,0.125,0.0,0.108,143.916
0s26En1JoJhVj32vizElpA,Feelings,Lauv,party,0.52215,"party_low_d_or_e d=0.70, e=0.39",0.7,0.392,0.25,0.0578,0.0,0.033,103.044
0HpcSr9yrclrhPw0ib0g7B,Will It Ever Feel the Same?,Bazzi,workout,0.6152983333333333,"workout_low_e_or_tempo e=0.54, tempo=129.9",0.639,0.544,0.483,0.586,0.0,0.0391,129.908
3E1WGK710MCDfi8inR9IcH,Cry with you,Jeremy Zucker,workout,0.5465158333333333,"workout_low_e_or_tempo e=0.31, tempo=159.8",0.51,0.307,0.356,0.321,1.5e-06,0.101,159.794
7kLa2XlVc9Zr6mNgnEr0SO,Cry with you,Jeremy Zucker,workout,0.5465158333333333,"workout_low_e_or_tempo e=0.31, tempo=159.8",0.51,0.307,0.356,0.321,1.5e-06,0.101,159.794
6dRFbn4xqPuz3LOypGiM5z,Happy Now,Zedd;Elley Duhé,workout,0.5856349999999999,"workout_low_e_or_tempo e=0.74, tempo=88.3",0.503,0.74,0.457,0.577,1.39e-06,0.0472,88.332
4DSpUMtBsL9XGfxXeWYGtd,Happy Now,Zedd;Elley Duhé,workout,0.5856349999999999,"workout_low_e_or_tempo e=0.74, tempo=88.3",0.503,0.74,0.457,0.577,1.39e-06,0.0472,88.332
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,Billie Eilish,workout,0.6570770833333334,"workout_low_e_or_tempo e=0.53, tempo=150.5",0.678,0.533,0.323,0.462,0.219,0.186,150.455
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Billie Eilish,party,0.6848350000000001,"party_low_d_or_e d=0.89, e=0.34",0.889,0.34,0.716,0.218,0.13,0.0697,94.009
0nlGmbEunPMpao3MDrftkU,Will It Ever Feel the Same?,Bazzi,workout,0.6152983333333333,"workout_low_e_or_tempo e=0.54, tempo=129.9",0.639,0.544,0.483,0.586,0.0,0.0391,129.908
0nrWZWkJM62ftQJSI8fDc0,Diamond Heart,Alan Walker;Sophia Somajo,workout,0.5118845833333333,"workout_low_e_or_tempo e=0.63, tempo=89.9",0.478,0.633,0.287,0.123,0.0,0.0345,89.909
152vVEXwvqA107UFPqb3gG,Lose Control,MEDUZA;Becky Hill;Goodboys,workout,0.5895591666666666,"workout_low_e_or_tempo e=0.53, tempo=123.9",0.597,0.527,0.535,0.127,0.0,0.0412,123.946
2J3JETBGdQdjCOzIRmoeWc,Lose Control,MEDUZA;Becky Hill;Goodboys,workout,0.5895591666666666,"workout_low_e_or_tempo e=0.53, tempo=123.9",0.597,0.527,0.535,0.127,0.0,0.0412,123.946
2R789qQ3WNexbwgJpWReY1,Issues,Julia Michaels,party,0.57209,"party_low_d_or_e d=0.72, e=0.42",0.722,0.417,0.451,0.39,0.0,0.0618,113.965
3ZZylGjSiEbOuBe34oYTDQ,Lose Control,MEDUZA;Becky Hill;Goodboys,workout,0.5895591666666666,"workout_low_e_or_tempo e=0.53, tempo=123.9",0.597,0.527,0.535,0.127,0.0,0.0412,123.946
6iO9zQyoHPm0fnBM66LlwA,Lose Control,MEDUZA;Becky Hill;Goodboys,workout,0.5895591666666666,"workout_low_e_or_tempo e=0.53, tempo=123.9",0.597,0.527,0.535,0.127,0.0,0.0412,123.946
7m97u5zpSWqkDjN4uwY2LP,shut up,Greyson Chance,party,0.63339,"party_low_d_or_e d=0.82, e=0.45",0.821,0.448,0.45,0.296,3.26e-06,0.0468,105.006
3r44Otr6SVUja3SYsCuhVY,Shootout (Sped Up),Izzamuzzic;Julien Marchal,focus,0.6516000000000001,"focus_low_inst_or_high_e inst=0.94, e=0.60",0.684,0.605,0.768,0.216,0.941,0.0634,104.647
4q3biaQQoADspV16lbsfPH,Lonely City,Mokita,party,0.546025,"party_low_d_or_e d=0.73, e=0.37",0.735,0.37,0.305,0.389,0.00163,0.0705,112.015
4xkm03zMAQXHc0QHl0V2Rm,Takeaway (feat. Lennon Stella) - Pilton Remix,The Chainsmokers;ILLENIUM;Lennon Stella;pilton,workout,0.6037229166666667,"workout_low_e_or_tempo e=0.70, tempo=100.0",0.515,0.696,0.528,0.136,0.0,0.034,99.985
0WHi11uzahqpEtPGYCW6oQ,If I Killed Someone For You,Alec Benjamin,relax,0.63285,"relax_high_e_or_d e=0.60, d=0.51",0.514,0.605,0.409,0.774,2.91e-06,0.0337,120.894
1S7ca5mJlpHn7GCE88jejz,Shootout (Slowed + Reverb),Izzamuzzic;Julien Marchal,workout,0.6273504166666667,"workout_low_e_or_tempo e=0.54, tempo=137.1",0.722,0.543,0.315,0.355,0.411,0.0692,137.143
0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,Lykke Li,party,0.6167200000000002,"party_low_d_or_e d=0.80, e=0.44",0.797,0.44,0.436,0.471,1.57e-06,0.0594,111.014
20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Billie Eilish,party,0.67877,"party_low_d_or_e d=0.88, e=0.36",0.879,0.365,0.663,0.227,0.135,0.0924,94.016
5Qjv35Ja2TDt9CXRRo51hh,Let Me Love You,DJ Snake;Justin Bieber,workout,0.5720058333333333,"workout_low_e_or_tempo e=0.71, tempo=99.6",0.492,0.714,0.146,0.0838,3.11e-05,0.0442,99.602
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd;Elley Duhé,workout,0.5862937500000001,"workout_low_e_or_tempo e=0.74, tempo=88.3",0.503,0.741,0.458,0.579,1.49e-06,0.047,88.335
4SSnFejRGlZikf02HLewEF,bury a friend,Billie Eilish,relax,0.7109000000000001,"relax_high_e_or_d e=0.39, d=0.91",0.905,0.389,0.196,0.74,0.162,0.332,120.046
2GgxS8bUT5G25QJTsfSv0R,Burn,Ellie Goulding,workout,0.5949466666666668,"workout_low_e_or_tempo e=0.78, tempo=87.0",0.559,0.777,0.329,0.31,0.0,0.0432,87.016
4vsAUbPb6q9FpC4AGBFdVh,tomorrow tonight,Loote,workout,0.41266958333333337,"workout_low_e_or_tempo e=0.50, tempo=91.4",0.32,0.5,0.142,0.134,0.0,0.0994,91.361
25gacl0dFF9HTclx7Ug7xC,Like 1999,Valley,party,0.5784950000000001,"party_low_d_or_e d=0.73, e=0.38",0.733,0.382,0.517,0.132,0.0,0.0459,98.027
7cflqPPi3zWfLFRRBTWeh6,talk is overrated,Jeremy Zucker;blackbear,party,0.617185,"party_low_d_or_e d=0.78, e=0.35",0.776,0.353,0.658,0.435,0.0,0.0687,138.035
16Fxe5DvEXRxQwcorFyaIO,I'm So Happy (with BENEE),Jeremy Zucker;BENEE,party,0.6818500000000001,"party_low_d_or_e d=0.85, e=0.43",0.846,0.434,0.681,0.642,0.0,0.118,132.899
38GBNKZUhfBkk3oNlWzRYd,NDA,Billie Eilish,party,0.600665,"party_low_d_or_e d=0.77, e=0.37",0.765,0.373,0.554,0.341,0.525,0.0713,85.016
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,Billie Eilish,workout,0.7237,"workout_low_e_or_tempo e=0.44, tempo=185.0",0.726,0.444,0.569,0.283,0.143,0.372,185.044
0ZnwzjB40zdTZrEwPvaRqG,Babel,Otnicka,party,0.6402300000000001,"party_low_d_or_e d=0.88, e=0.37",0.883,0.366,0.397,0.14,0.915,0.0706,107.998
3aUD2nXnCYiGd9V1UhfyRz,Stranger,Lauv,workout,0.6827720833333333,"workout_low_e_or_tempo e=0.54, tempo=153.2",0.65,0.538,0.501,0.128,4.95e-06,0.0464,153.179
4nt1pLbjBHtpHFarYXRHHN,Chiggy Wiggy,Kylie Minogue;Sonu Nigam;Suzanne,workout,0.5930358333333334,"workout_low_e_or_tempo e=0.69, tempo=94.1",0.501,0.69,0.641,0.263,0.0,0.313,94.058
5jjZikDrEd0by1o7V3fO4y,overwhelmed,Royal & the Serpent,party,0.6066,"party_low_d_or_e d=0.80, e=0.32",0.804,0.323,0.456,0.308,0.0,0.305,87.019
0PgYPBGqF6Wm5KFHQ81nq5,comethru (with Bea Miller),Jeremy Zucker;Bea Miller,relax,0.6177499999999999,"relax_high_e_or_d e=0.19, d=0.76",0.757,0.192,0.595,0.572,0.0,0.0515,94.024
7iQeIx7Ko1Wfemi46OpQL4,girls girls girls,FLETCHER,workout,0.6075220833333332,"workout_low_e_or_tempo e=0.48, tempo=139.9",0.649,0.478,0.468,0.658,0.0,0.156,139.859
6CrTJJdpb5ViSGUPcEYPQQ,girls girls girls,FLETCHER,workout,0.6075220833333332,"workout_low_e_or_tempo e=0.48, tempo=139.9",0.649,0.478,0.468,0.658,0.0,0.156,139.859
2mZEu8RtvC35q1Lwjg1zMd,Treat You Better,RÜFÜS DU SOL,workout,0.5558141666666667,"workout_low_e_or_tempo e=0.54, tempo=121.9",0.599,0.539,0.188,0.356,5.43e-06,0.034,121.942
0U0ldCRmgCqhVvD6ksG63j,Nightcall,Kavinsky,workout,0.6605275,"workout_low_e_or_tempo e=0.87, tempo=91.0",0.532,0.874,0.361,0.00842,0.012,0.0482,91.038
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,Billie Eilish,party,0.61125,"party_low_d_or_e d=0.85, e=0.35",0.853,0.351,0.282,0.39,9.38e-06,0.241,118.028
3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),Billie Eilish;Justin Bieber,workout,0.6030604166666667,"workout_low_e_or_tempo e=0.45, tempo=135.1",0.67,0.453,0.68,0.252,0.33,0.295,135.055
0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,workout,0.7022220833333334,"workout_low_e_or_tempo e=0.93, tempo=97.0",0.676,0.929,0.157,0.186,0.000405,0.0458,97.019
5FRIaaCcAlC3GBjqYkVBbm,Dreamcatcher,Bahramji;Maneesh de Moor,relax,0.56124,"relax_high_e_or_d e=0.27, d=0.75",0.753,0.267,0.0554,0.363,0.55,0.0602,129.985
5w7wuzMzsDer96KqxafeRK,COPYCAT,Billie Eilish,party,0.51021,"party_low_d_or_e d=0.68, e=0.39",0.679,0.388,0.234,0.353,9.25e-05,0.0932,124.909
5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""",Alessia Cara,workout,0.6961,"workout_low_e_or_tempo e=0.54, tempo=181.0",0.309,0.544,0.16,0.155,0.000265,0.352,180.979
5t3Vk8bRKylx4fjj7qlbib,bitches broken hearts,Billie Eilish,relax,0.8019000000000001,"relax_high_e_or_d e=0.42, d=0.78",0.778,0.422,0.187,0.921,0.00924,0.0482,120.033
1nDOeWBfRKA5YNQ8bKWzMM,head first,Christian French,party,0.6927100000000002,"party_low_d_or_e d=0.91, e=0.39",0.909,0.392,0.61,0.278,1.77e-06,0.0652,127.052
1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike;David Guetta;Dimitri Vegas;Kiiara,workout,0.6556616666666666,"workout_low_e_or_tempo e=0.82, tempo=90.0",0.678,0.819,0.499,0.191,0.0,0.0313,90.004
