popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,vibe
56,251904,True,0.678,0.302,0,-6.514,1,0.0534,0.902,0.0,0.106,0.709,132.617,4,relax
67,172500,False,0.556,0.261,4,-11.668,1,0.0289,0.797,0.016,0.0893,0.219,110.841,4,relax
63,229877,False,0.569,0.297,6,-8.639,1,0.0292,0.879,0.0,0.0938,0.466,89.96,4,relax
16,240666,False,0.495,0.253,0,-16.315,1,0.0373,0.942,0.0569,0.115,0.708,111.635,4,relax
39,167226,False,0.695,0.178,5,-15.743,0,0.0346,0.875,0.000196,0.0929,0.486,130.415,4,relax
50,224457,False,0.565,0.291,1,-15.968,1,0.044,0.506,0.0045,0.121,0.195,83.017,4,relax
1,227040,False,0.576,0.456,7,-7.583,1,0.0267,0.584,2.68e-05,0.0912,0.21,127.854,4,relax
57,201136,False,0.401,0.386,9,-11.555,0,0.0865,0.598,0.0891,0.199,0.484,87.989,4,relax
76,256799,False,0.406,0.399,7,-10.449,1,0.0278,0.756,0.678,0.112,0.163,142.83,4,relax
54,202226,False,0.574,0.407,1,-8.321,1,0.0243,0.902,0.637,0.0927,0.223,82.047,4,relax
68,258319,False,0.662,0.394,2,-14.407,1,0.0361,0.789,0.124,0.111,0.326,119.938,4,relax
48,307213,False,0.46,0.349,11,-9.966,1,0.0332,0.566,0.0,0.108,0.199,138.713,4,relax
0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,relax
35,232657,False,0.612,0.127,11,-22.07,1,0.0453,0.989,0.924,0.128,0.318,134.976,4,relax
69,257000,False,0.746,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.924,4,relax
1,505413,False,0.353,0.09,3,-22.722,1,0.0373,0.995,0.895,0.0996,0.126,73.523,4,relax
37,224720,False,0.51,0.412,4,-11.924,1,0.0417,0.831,0.0,0.866,0.65,106.76,4,relax
40,226268,False,0.578,0.189,6,-13.538,0,0.0314,0.862,0.000566,0.119,0.487,103.285,4,relax
21,285217,False,0.487,0.265,6,-8.538,1,0.076,0.774,0.0,0.0897,0.242,142.529,4,relax
36,224624,False,0.392,0.159,4,-12.341,1,0.037,0.814,0.0,0.0959,0.251,96.559,4,relax
0,79545,True,0.26,0.304,2,-16.664,1,0.043,0.803,0.8,0.0812,0.0364,119.542,5,relax
1,301906,False,0.569,0.443,7,-8.402,1,0.0327,0.461,0.0,0.133,0.15,75.038,4,relax
59,241500,False,0.626,0.125,9,-18.968,1,0.0517,0.877,0.0,0.352,0.144,119.907,4,relax
0,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,relax
0,81405,False,0.318,0.318,5,-6.224,1,0.0346,0.929,6.5e-05,0.201,0.216,96.803,4,relax
18,197654,False,0.449,0.252,11,-12.946,0,0.0474,0.908,0.0,0.145,0.521,108.356,4,relax
0,607093,False,0.157,0.275,4,-17.544,1,0.0621,0.945,0.882,0.654,0.0306,90.822,3,relax
7,418000,False,0.186,0.136,9,-22.685,0,0.0385,0.987,0.682,0.106,0.0394,60.323,3,relax
0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,relax
44,264333,False,0.485,0.271,9,-18.108,1,0.0683,0.679,0.000302,0.126,0.155,115.172,4,relax
33,300000,False,0.395,0.161,8,-30.868,1,0.0562,0.894,0.341,0.12,0.0396,123.577,4,relax
0,232106,False,0.388,0.334,4,-9.886,1,0.0314,0.364,8.45e-06,0.256,0.22,120.82,3,relax
63,336567,False,0.657,0.489,1,-6.829,0,0.0306,0.713,0.0,0.124,0.399,116.0,4,relax
0,275896,False,0.38,0.346,2,-14.313,1,0.0417,0.648,0.000139,0.0511,0.358,117.916,3,relax
58,103493,False,0.777,0.111,4,-14.423,1,0.335,0.414,0.0,0.459,0.556,139.888,4,relax
19,185213,False,0.388,0.112,9,-18.812,0,0.0338,0.952,0.909,0.0856,0.196,69.44,4,relax
53,223653,False,0.411,0.48,8,-10.11,1,0.0401,0.71,0.0,0.115,0.433,138.583,4,relax
0,199200,False,0.32,0.288,7,-13.439,1,0.0291,0.363,0.00561,0.0943,0.181,77.762,4,relax
0,291400,False,0.448,0.13,0,-16.808,1,0.0318,0.399,1.05e-05,0.103,0.369,146.689,4,relax
38,127500,False,0.471,0.195,8,-17.976,0,0.0289,0.964,0.905,0.111,0.258,79.997,4,relax
44,174000,False,0.435,0.157,6,-19.866,1,0.0384,0.993,0.913,0.124,0.0395,92.637,4,relax
44,190571,False,0.604,0.392,4,-11.259,0,0.0652,0.794,4.21e-05,0.102,0.387,83.683,4,relax
73,174000,False,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,4,relax
50,253127,False,0.569,0.399,1,-10.902,1,0.0395,0.784,0.0,0.114,0.287,124.026,4,relax
21,229588,False,0.552,0.307,5,-11.794,1,0.0332,0.845,0.0,0.128,0.303,127.919,4,relax
42,220898,False,0.702,0.114,1,-19.589,1,0.0467,0.986,0.929,0.104,0.0621,128.001,4,relax
6,258265,False,0.39,0.343,9,-11.697,0,0.0348,0.74,8.75e-05,0.0766,0.475,115.409,4,relax
0,278520,False,0.432,0.259,9,-12.609,0,0.0396,0.954,0.0331,0.202,0.208,123.101,3,relax
33,100911,False,0.36,0.334,3,-3.706,0,0.031,0.864,0.0,0.127,0.365,75.986,5,relax
25,546386,True,0.391,0.237,3,-14.398,0,0.0892,0.803,0.0,0.191,0.165,79.233,4,relax
48,123310,False,0.459,0.161,10,-19.988,1,0.0335,0.89,0.0362,0.112,0.157,144.917,4,relax
44,162461,False,0.796,0.134,2,-15.341,0,0.0634,0.761,0.787,0.507,0.389,130.049,4,relax
30,262000,False,0.606,0.539,7,-10.043,1,0.0279,0.886,0.361,0.37,0.533,109.817,4,relax
39,290584,False,0.556,0.315,7,-11.651,0,0.0625,0.568,0.0,0.0774,0.256,143.327,4,relax
74,269453,False,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747,3,relax
0,160226,False,0.58,0.434,3,-11.04,1,0.0293,0.833,0.00162,0.135,0.399,78.612,4,relax
49,211875,False,0.515,0.145,4,-14.812,1,0.0334,0.91,4.06e-06,0.104,0.302,144.687,3,relax
0,190000,False,0.159,0.0736,3,-21.123,0,0.0406,0.975,0.975,0.0854,0.0355,108.997,3,relax
23,213012,False,0.61,0.703,9,-12.075,1,0.927,0.974,0.0,0.468,0.413,68.917,3,relax
16,256186,False,0.557,0.395,5,-9.514,1,0.0645,0.693,0.665,0.164,0.376,123.529,4,relax
58,191351,False,0.616,0.0663,8,-12.73,0,0.0387,0.985,0.00408,0.101,0.18,148.041,4,relax
14,210372,False,0.599,0.48,7,-7.609,1,0.0263,0.54,0.0,0.115,0.392,78.991,4,relax
45,204293,False,0.213,0.271,6,-16.985,0,0.0386,0.981,0.882,0.109,0.0914,155.831,3,relax
21,401973,False,0.209,0.336,5,-13.447,1,0.084,0.994,0.163,0.517,0.182,71.943,3,relax
50,269000,False,0.68,0.454,1,-6.123,0,0.0302,0.833,1.32e-06,0.102,0.24,109.949,4,relax
59,387716,False,0.583,0.308,7,-18.303,0,0.0465,0.581,0.0106,0.257,0.241,118.226,4,relax
44,99752,False,0.747,0.149,0,-11.752,1,0.0324,0.92,0.0,0.105,0.606,85.049,4,relax
61,195368,False,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,4,relax
13,126333,False,0.469,0.222,2,-19.017,1,0.114,0.874,0.0,0.153,0.468,95.39,3,relax
45,198386,False,0.47,0.292,6,-9.899,0,0.0284,0.904,0.000104,0.0889,0.168,66.109,4,relax
29,163213,False,0.747,0.326,8,-12.959,1,0.486,0.706,0.0,0.0757,0.521,93.07,4,relax
17,164160,False,0.611,0.275,7,-11.482,1,0.026,0.955,8.12e-05,0.263,0.5,103.062,4,relax
0,158533,False,0.578,0.182,8,-10.424,1,0.0444,0.825,5e-06,0.144,0.477,127.363,4,relax
0,205280,False,0.666,0.423,0,-8.012,1,0.0429,0.494,0.0,0.106,0.154,129.893,4,relax
1,297666,False,0.305,0.00402,2,-36.333,0,0.0469,0.995,0.921,0.0773,0.16,166.509,1,relax
58,194261,False,0.322,0.439,8,-6.807,1,0.0441,0.658,2.15e-06,0.557,0.423,74.472,4,relax
34,278506,False,0.311,0.306,6,-22.672,0,0.0552,0.602,0.0248,0.121,0.392,92.322,4,relax
59,220693,False,0.513,0.363,10,-11.219,1,0.0306,0.53,0.0,0.0792,0.383,151.828,4,relax
0,275896,False,0.38,0.346,2,-14.313,1,0.0417,0.648,0.000139,0.0511,0.358,117.916,3,relax
58,119500,False,0.719,0.355,1,-9.975,1,0.0664,0.881,0.308,0.113,0.41,144.93,4,relax
49,140982,False,0.619,0.358,11,-12.621,1,0.0465,0.956,0.642,0.101,0.129,126.119,4,relax
18,123133,False,0.317,0.327,9,-13.577,0,0.038,0.921,0.594,0.671,0.503,116.827,4,relax
44,202663,False,0.63,0.351,9,-8.697,1,0.0368,0.661,9.29e-06,0.102,0.134,109.95,4,relax
20,187933,False,0.427,0.412,2,-9.747,1,0.0636,0.946,0.000235,0.2,0.623,111.411,4,relax
0,118520,False,0.538,0.307,0,-11.856,1,0.0695,0.821,0.000374,0.0996,0.295,119.598,4,relax
49,197804,False,0.309,0.204,3,-10.867,1,0.0397,0.949,0.0,0.127,0.289,185.309,4,relax
20,249080,False,0.259,0.419,5,-7.052,1,0.0313,0.822,0.000478,0.085,0.101,143.534,4,relax
21,207600,False,0.366,0.247,11,-13.866,0,0.0355,0.814,2.13e-05,0.259,0.231,151.666,4,relax
37,294586,False,0.562,0.406,5,-9.924,1,0.0267,0.654,0.0,0.0753,0.263,127.68,4,relax
30,200594,False,0.485,0.191,2,-11.534,1,0.0368,0.9,0.0,0.178,0.396,141.366,4,relax
18,143360,False,0.579,0.381,7,-11.846,1,0.0703,0.847,1.04e-06,0.0353,0.656,126.597,4,relax
52,140677,False,0.478,0.171,9,-20.118,1,0.0448,0.817,0.281,0.0948,0.0482,143.585,4,relax
52,445533,False,0.639,0.496,1,-6.844,0,0.0375,0.713,0.254,0.0545,0.467,140.394,3,relax
28,278000,False,0.504,0.333,7,-12.575,1,0.303,0.298,0.0,0.297,0.305,82.921,4,relax
55,141040,False,0.587,0.34,3,-9.387,1,0.0256,0.834,0.0,0.0955,0.526,90.523,4,relax
21,142560,False,0.493,0.608,5,-15.047,1,0.907,0.686,0.0,0.718,0.327,105.764,4,relax
40,270400,False,0.338,0.371,9,-13.026,1,0.0334,0.705,0.0,0.334,0.244,159.633,4,relax
0,189622,False,0.507,0.0933,2,-15.35,0,0.0709,0.994,0.00985,0.13,0.49,86.341,4,relax
22,166416,False,0.443,0.521,10,-16.134,1,0.935,0.664,0.0,0.903,0.344,80.363,1,relax
65,178573,False,0.562,0.266,4,-14.852,1,0.0409,0.928,0.000626,0.0983,0.493,88.968,4,relax
12,177146,False,0.55,0.187,7,-12.243,1,0.0333,0.883,0.000591,0.299,0.373,116.858,4,relax
41,249653,False,0.386,0.437,10,-9.335,1,0.0282,0.761,0.0,0.382,0.29,107.735,4,relax
32,276213,False,0.549,0.449,4,-8.832,1,0.0255,0.719,3.06e-06,0.183,0.378,100.47,4,relax
0,289548,False,0.186,0.00432,7,-20.811,1,0.0366,0.926,0.963,0.0952,0.0286,57.23,4,relax
0,206133,False,0.433,0.264,2,-16.176,1,0.0346,0.64,0.00275,0.286,0.257,124.987,4,relax
18,171226,False,0.459,0.315,11,-9.797,0,0.0381,0.994,0.000396,0.227,0.322,113.349,4,relax
0,231453,False,0.396,0.00248,4,-36.836,1,0.0501,0.993,0.872,0.0736,0.0684,68.284,4,relax
19,211520,False,0.175,0.196,6,-16.942,1,0.0407,0.955,0.00361,0.307,0.0897,85.23,4,relax
43,208053,False,0.658,0.612,6,-5.132,1,0.0337,0.821,0.0,0.101,0.248,108.08,4,relax
23,291400,False,0.549,0.45,10,-7.176,0,0.0251,0.461,0.0,0.103,0.234,90.062,3,relax
47,209583,False,0.63,0.342,7,-13.377,1,0.0245,0.817,0.00432,0.0965,0.552,77.515,4,relax
54,193629,False,0.645,0.498,7,-9.681,0,0.0376,0.811,0.529,0.101,0.331,111.963,4,relax
18,150466,False,0.651,0.398,5,-11.251,1,0.314,0.99,0.0,0.404,0.675,124.502,4,relax
0,210012,False,0.569,0.335,11,-13.637,0,0.0322,0.802,0.018,0.0834,0.388,127.587,4,relax
35,240853,False,0.341,0.349,11,-8.402,1,0.0319,0.628,0.0,0.162,0.199,70.65,3,relax
60,184428,False,0.591,0.335,1,-14.259,0,0.0545,0.686,0.432,0.408,0.0718,128.147,4,relax
23,191634,False,0.491,0.285,7,-11.166,0,0.041,0.627,0.375,0.0774,0.455,113.278,4,relax
0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,relax
0,240080,False,0.328,0.0985,2,-18.566,0,0.0357,0.934,0.00363,0.141,0.174,91.147,3,relax
26,216480,False,0.601,0.389,6,-10.248,1,0.0435,0.68,0.0,0.0632,0.214,139.687,4,relax
38,209826,False,0.452,0.301,10,-12.254,1,0.0366,0.275,0.0,0.0933,0.111,84.055,4,relax
11,114760,False,0.618,0.109,10,-18.774,1,0.036,0.82,0.0,0.26,0.558,130.864,4,relax
53,244320,False,0.393,0.481,0,-9.168,1,0.0523,0.45,0.0,0.222,0.104,80.086,4,relax
49,237533,False,0.389,0.312,3,-6.902,1,0.027,0.812,0.0,0.207,0.367,72.753,4,relax
39,187562,False,0.339,0.298,2,-9.875,0,0.0541,0.912,0.0,0.351,0.468,88.447,4,relax
48,144000,False,0.721,0.285,6,-12.696,1,0.0848,0.804,0.0321,0.324,0.258,110.026,4,relax
2,168189,False,0.496,0.0237,4,-17.939,0,0.0747,0.992,4.63e-05,0.101,0.117,100.566,3,relax
21,109463,False,0.197,0.06,11,-16.282,1,0.0388,0.967,0.00316,0.128,0.0897,136.83,3,relax
60,256680,False,0.316,0.413,11,-12.216,1,0.0334,0.856,0.00245,0.143,0.245,155.69,4,relax
22,305454,False,0.331,0.171,1,-15.668,1,0.035,0.92,0.0229,0.0679,0.327,132.147,3,relax
48,276000,False,0.616,0.375,6,-7.464,0,0.0254,0.52,0.0,0.0636,0.47,96.351,4,relax
53,252630,False,0.72,0.237,3,-11.665,1,0.0415,0.963,0.0,0.0952,0.606,125.335,4,relax
59,132521,False,0.73,0.439,1,-10.148,0,0.0557,0.701,0.000524,0.199,0.309,115.063,4,relax
30,136213,False,0.62,0.268,10,-10.129,1,0.137,0.82,0.0,0.13,0.684,127.205,4,relax
42,238333,False,0.437,0.413,0,-9.602,1,0.03,0.283,0.0,0.252,0.17,69.825,4,relax
59,155320,False,0.403,0.255,0,-9.601,1,0.0428,0.854,9.5e-06,0.198,0.21,206.198,3,relax
23,83800,False,0.456,0.085,1,-25.939,0,0.0937,0.986,0.0,0.772,0.148,91.498,3,relax
71,185875,False,0.752,0.0625,7,-24.694,1,0.0557,0.945,0.819,0.178,0.462,114.982,4,relax
78,185520,False,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3,relax
0,184771,False,0.497,0.351,1,-9.048,0,0.0648,0.777,0.0,0.167,0.234,171.719,4,relax
0,200413,False,0.428,0.292,7,-15.157,0,0.0307,0.859,0.00105,0.191,0.508,159.757,4,relax
51,235385,False,0.582,0.538,2,-9.395,0,0.0353,0.636,2.23e-06,0.868,0.355,76.008,4,relax
24,308040,False,0.474,0.24,4,-16.182,1,0.0314,0.874,7.76e-05,0.0843,0.187,154.74,4,relax
20,225258,False,0.782,0.0606,0,-15.592,1,0.0891,0.992,0.861,0.109,0.307,115.831,4,relax
57,93276,False,0.849,0.111,0,-23.248,0,0.046,0.606,0.00165,0.106,0.332,102.508,4,relax
19,212474,False,0.329,0.217,1,-15.451,1,0.0439,0.967,2.38e-05,0.111,0.117,116.82,5,relax
49,188933,False,0.471,0.138,11,-23.623,1,0.0351,0.877,0.878,0.103,0.0493,135.934,4,relax
55,121521,False,0.737,0.241,9,-16.034,0,0.0882,0.51,0.00572,0.108,0.345,100.0,4,relax
24,262684,False,0.369,0.308,4,-10.575,1,0.0315,0.819,0.0,0.104,0.079,70.027,3,relax
60,357093,False,0.46,0.297,9,-8.785,1,0.0309,0.692,0.000318,0.107,0.125,180.095,4,relax
72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,relax
34,214200,False,0.653,0.41,7,-11.974,1,0.0275,0.615,0.000115,0.0936,0.347,97.396,4,relax
33,2646866,False,0.183,0.274,1,-14.184,1,0.0346,0.95,0.00202,0.0629,0.259,103.624,3,relax
60,216000,False,0.493,0.284,2,-12.815,1,0.0309,0.953,0.00739,0.151,0.199,79.959,4,relax
47,201706,False,0.557,0.496,5,-9.272,1,0.0276,0.626,1.32e-06,0.102,0.293,132.716,4,relax
41,210461,False,0.506,0.162,9,-27.524,0,0.0343,0.901,0.818,0.0972,0.502,129.948,3,relax
24,188426,True,0.547,0.617,1,-10.238,0,0.946,0.819,0.0,0.473,0.463,63.209,3,relax
0,379173,False,0.29,0.0349,9,-26.936,1,0.037,0.823,0.776,0.0488,0.0319,92.004,4,relax
19,206066,False,0.734,0.411,0,-8.984,1,0.0253,0.656,0.000775,0.0924,0.532,90.629,4,relax
17,183414,False,0.66,0.13,2,-15.896,0,0.133,0.912,0.516,0.194,0.659,124.481,4,relax
40,208386,False,0.481,0.18,0,-11.993,1,0.0356,0.831,0.0,0.109,0.151,140.485,3,relax
58,121951,True,0.481,0.335,7,-17.999,0,0.223,0.977,0.000142,0.18,0.514,78.721,4,relax
38,230089,False,0.335,0.559,4,-5.554,1,0.0283,0.202,0.011,0.114,0.123,59.704,4,relax
19,243901,False,0.422,0.0176,5,-24.478,1,0.0398,0.937,0.929,0.105,0.0489,119.93,4,relax
24,253666,False,0.647,0.462,0,-8.277,0,0.0296,0.618,0.0,0.0869,0.489,80.129,4,relax
30,165613,False,0.47,0.183,5,-10.234,1,0.0556,0.936,0.0,0.104,0.4,86.621,4,relax
12,146106,False,0.69,0.201,0,-12.911,1,0.0358,0.704,0.0,0.349,0.665,122.04,4,relax
38,164280,False,0.319,0.264,5,-8.641,0,0.0326,0.796,5.91e-06,0.16,0.163,107.98,4,relax
0,160293,False,0.464,0.356,5,-6.953,1,0.03,0.708,7.76e-05,0.108,0.265,66.377,4,relax
0,99840,False,0.18,0.114,6,-28.877,0,0.0413,0.928,0.79,0.121,0.159,112.793,3,relax
78,200746,False,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4,relax
28,267480,False,0.357,0.301,1,-12.916,1,0.0313,0.792,0.000397,0.139,0.216,134.819,5,relax
0,328864,False,0.465,0.23,5,-13.791,0,0.0325,0.349,2.85e-06,0.539,0.114,123.102,4,relax
42,269354,False,0.551,0.478,10,-10.58,0,0.0378,0.526,0.0,0.288,0.523,98.056,4,relax
48,180594,False,0.257,0.0551,4,-25.138,1,0.0317,0.92,0.917,0.0804,0.0445,96.864,4,relax
52,342259,False,0.478,0.333,7,-11.441,1,0.0328,0.316,0.0,0.0646,0.204,74.935,4,relax
55,245175,False,0.389,0.278,1,-11.696,1,0.0397,0.872,0.0,0.354,0.31,147.882,3,relax
25,734024,True,0.564,0.652,1,-8.088,0,0.951,0.813,0.0,0.765,0.507,83.802,4,relax
65,178573,False,0.562,0.266,4,-14.852,1,0.0409,0.928,0.000626,0.0983,0.493,88.968,4,relax
50,309600,False,0.277,0.0148,9,-33.992,1,0.035,0.994,0.917,0.103,0.153,138.564,4,relax
24,194000,False,0.487,0.267,3,-9.939,0,0.0288,0.874,0.0,0.216,0.295,135.652,4,relax
71,184559,False,0.778,0.134,4,-17.927,1,0.0506,0.967,0.00352,0.0936,0.287,116.078,4,relax
56,126793,False,0.448,0.0708,7,-25.966,1,0.0301,0.993,0.883,0.0961,0.396,139.035,1,relax
21,220666,False,0.369,0.0803,2,-22.113,0,0.0351,0.993,0.96,0.133,0.0911,88.073,3,relax
61,179032,False,0.309,0.299,9,-9.039,0,0.0334,0.554,3.1e-05,0.0899,0.193,126.424,4,relax
16,163893,False,0.514,0.347,8,-12.554,1,0.072,0.871,2.18e-05,0.107,0.647,125.956,4,relax
59,275186,True,0.454,0.287,5,-11.202,1,0.0289,0.779,0.753,0.131,0.054,130.637,4,relax
41,270933,False,0.456,0.243,8,-8.664,1,0.035,0.885,0.0,0.112,0.492,125.983,4,relax
50,285632,False,0.214,0.22,8,-13.912,1,0.0319,0.955,0.897,0.11,0.0701,101.147,4,relax
0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,relax
21,228306,False,0.229,0.433,0,-6.772,1,0.0311,0.711,2.11e-05,0.277,0.16,144.062,4,relax
26,148812,False,0.664,0.274,10,-11.005,0,0.0425,0.899,0.0,0.354,0.392,75.01,4,relax
4,247147,False,0.674,0.205,2,-14.173,1,0.0403,0.895,0.0275,0.114,0.352,95.987,4,relax
49,188031,False,0.757,0.437,4,-6.165,1,0.0381,0.796,6.34e-06,0.397,0.52,126.961,4,relax
58,252492,False,0.321,0.337,11,-7.668,1,0.0326,0.773,0.0,0.116,0.234,101.873,4,relax
26,232630,False,0.319,0.257,11,-13.782,1,0.0328,0.786,0.713,0.109,0.063,77.015,4,relax
25,705288,False,0.308,0.148,4,-23.87,1,0.0395,0.83,0.811,0.0963,0.0398,116.531,3,relax
54,155715,False,0.662,0.206,11,-14.994,0,0.0473,0.95,0.797,0.102,0.278,123.934,4,relax
26,206396,False,0.684,0.391,10,-11.558,0,0.0646,0.718,0.235,0.202,0.454,85.006,4,relax
26,98186,False,0.635,0.412,1,-8.774,1,0.166,0.908,0.0,0.172,0.628,123.721,5,relax
0,366213,False,0.418,0.116,5,-18.397,1,0.0331,0.966,0.648,0.138,0.0861,74.923,3,relax
0,76946,False,0.411,0.443,8,-8.237,1,0.0367,0.987,0.0638,0.142,0.364,137.253,4,relax
61,301348,False,0.352,0.431,7,-7.612,1,0.0366,0.756,0.0,0.146,0.237,131.912,3,relax
60,218775,False,0.503,0.37,11,-17.502,1,0.0489,0.768,0.599,0.116,0.102,78.963,4,relax
52,359213,False,0.258,0.082,2,-25.537,1,0.0526,0.988,0.915,0.107,0.0788,142.581,3,relax
64,206396,False,0.555,0.219,3,-12.216,1,0.0523,0.865,0.0,0.1,0.505,90.093,4,relax
61,169382,False,0.218,0.0293,0,-31.517,1,0.0425,0.951,0.565,0.228,0.037,68.836,3,relax
32,229013,False,0.309,0.449,8,-6.273,1,0.0296,0.668,4.52e-05,0.179,0.234,90.484,3,relax
50,322906,False,0.139,0.0427,2,-23.586,1,0.0438,0.963,0.908,0.0885,0.0347,142.538,4,relax
58,116000,False,0.522,0.00941,1,-32.631,1,0.055,0.992,0.91,0.0999,0.184,112.488,3,relax
23,249453,False,0.316,0.279,9,-12.926,0,0.0532,0.845,0.244,0.33,0.262,74.594,3,relax
23,553377,False,0.414,0.325,5,-15.885,1,0.0389,0.0589,0.0642,0.312,0.0771,79.999,4,relax
3,216426,False,0.533,0.426,9,-9.525,0,0.0297,0.46,0.0,0.1,0.152,103.267,3,relax
42,246000,False,0.558,0.398,2,-8.19,0,0.0564,0.898,7.81e-06,0.0947,0.171,80.217,4,relax
70,210000,False,0.665,0.539,11,-7.213,0,0.0474,0.825,5.85e-06,0.121,0.368,110.101,4,relax
44,222351,False,0.787,0.403,0,-11.989,1,0.033,0.603,0.00857,0.131,0.264,118.042,4,relax
0,143957,False,0.56,0.436,7,-8.761,1,0.491,0.918,0.0,0.093,0.402,117.907,4,relax
61,194160,False,0.354,0.311,3,-10.377,1,0.0321,0.965,0.0315,0.204,0.135,146.631,3,relax
21,174400,False,0.315,0.303,9,-11.075,1,0.0375,0.584,4.59e-06,0.783,0.266,175.433,4,relax
53,273773,False,0.62,0.411,5,-11.425,0,0.0288,0.514,1.83e-06,0.199,0.534,113.29,4,relax
56,263333,False,0.601,0.38,0,-8.82,1,0.0259,0.576,0.0,0.0858,0.247,104.748,4,relax
10,143306,False,0.687,0.287,10,-11.433,1,0.0262,0.779,3.49e-06,0.0973,0.403,97.344,4,relax
22,67133,True,0.587,0.368,2,-15.369,1,0.441,0.781,0.000123,0.658,0.556,119.846,3,relax
47,292179,False,0.47,0.391,8,-9.124,1,0.0411,0.823,0.0,0.358,0.189,120.25,4,relax
27,49523,False,0.29,0.129,10,-23.333,1,0.055,0.733,0.762,0.113,0.182,92.904,1,relax
56,279440,False,0.682,0.336,1,-12.049,1,0.0253,0.718,0.0,0.133,0.515,100.027,4,relax
55,141040,False,0.587,0.34,3,-9.387,1,0.0256,0.834,0.0,0.0955,0.526,90.523,4,relax
50,168000,False,0.418,0.153,10,-14.484,1,0.0293,0.879,4.23e-06,0.156,0.267,80.748,4,relax
0,148146,False,0.347,0.17,6,-12.285,0,0.0377,0.965,0.0,0.202,0.192,83.483,5,relax
63,226453,False,0.369,0.305,1,-14.303,1,0.0267,0.522,0.0,0.0579,0.376,94.791,4,relax
17,168493,False,0.637,0.343,6,-5.885,0,0.0836,0.903,2.75e-05,0.0885,0.573,117.023,4,relax
21,208626,False,0.368,0.0999,0,-17.799,1,0.0429,0.931,0.000237,0.102,0.25,107.748,4,relax
23,531072,False,0.0655,0.202,4,-25.998,1,0.0512,0.855,0.812,0.114,0.0389,74.063,3,relax
39,275590,False,0.473,0.414,6,-10.479,1,0.03,0.599,0.00801,0.0787,0.159,129.901,4,relax
56,265810,False,0.53,0.557,7,-6.373,1,0.031,0.648,0.00029,0.123,0.359,86.983,4,relax
59,197519,False,0.441,0.0377,5,-27.04,1,0.0767,0.995,0.935,0.121,0.117,70.784,1,relax
41,199134,False,0.421,0.287,9,-12.727,1,0.034,0.831,0.0,0.112,0.523,109.098,5,relax
21,35506,False,0.407,0.162,7,-17.251,1,0.0365,0.876,6.21e-06,0.158,0.697,181.496,4,relax
70,238400,False,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,4,relax
67,136032,False,0.535,0.209,6,-16.402,1,0.0257,0.668,0.14,0.129,0.515,137.889,4,relax
58,109741,False,0.381,0.0056,5,-28.975,1,0.0443,0.995,0.904,0.0963,0.259,133.188,5,relax
16,166880,False,0.447,0.282,9,-11.037,0,0.0415,0.968,0.0,0.57,0.456,105.066,5,relax
51,255688,False,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,relax
67,218451,False,0.404,0.0182,2,-20.969,1,0.0414,0.964,0.00037,0.108,0.114,109.107,4,relax
66,124933,False,0.616,0.282,1,-15.317,1,0.0331,0.983,0.833,0.13,0.435,96.638,4,relax
38,216680,False,0.471,0.166,3,-14.147,1,0.0457,0.858,0.0,0.106,0.421,169.298,4,relax
0,143026,False,0.499,0.304,0,-11.543,1,0.0632,0.81,0.0,0.0546,0.521,129.321,4,relax
11,103225,False,0.467,0.349,6,-10.731,1,0.044,0.919,0.83,0.11,0.105,148.952,4,relax
24,200251,False,0.539,0.724,0,-7.664,1,0.598,0.839,0.0,0.944,0.499,80.121,4,relax
57,184000,False,0.716,0.29,9,-12.098,1,0.0332,0.634,7.3e-05,0.0987,0.281,90.019,4,relax
20,128026,False,0.222,0.229,10,-17.328,1,0.0391,0.966,0.844,0.287,0.276,105.289,4,relax
2,205738,False,0.675,0.375,6,-8.985,1,0.0452,0.542,2.5e-06,0.0951,0.187,134.023,4,relax
0,229226,False,0.73,0.403,4,-10.146,1,0.0483,0.718,0.00225,0.0985,0.502,124.899,4,relax
